company_id;founder_id;session_id;founder_raw;quality
C_rhintosgames;F_ayoubbenthabetahmedchlagouhishemzarrad;S7;Ayoub Ben Thabet, Ahmed Chlagou, Hishem Zarrad;extrait PDF/JSON
C_warecom;F_hamzasaidinourabbousalisaidi;S7;Hamza SAIDI, Nour Abbous, Ali Saidi;extrait PDF/JSON
C_foodealz;F_rimelfahemiskanderelamri;S7;Rim ELFAHEM, Iskander EL AMRI;extrait PDF/JSON
C_idwey;F_khouloudkaabimeriemamamouborhenmansourikhmaiessahmed;S7;Khouloud Kaabi, Meriem Amamou, Borhen Mansouri Khmaiess, Ahmed;extrait PDF/JSON
C_humansys;F_aminegaramariemouanes;S7;Amine Gara, Mariem Ouanes;extrait PDF/JSON
C_2memachiningmanufacturingengineering;F_mohamedbechirchnitinedraneffeti;S7;Mohamed Bechir Chniti, Nedra Neffeti;extrait PDF/JSON
C_prodcom;F_amenallahmissaouihassenmissaoui;S7;Amen Allah Missaoui, Hassen Missaoui;extrait PDF/JSON
C_plateformedetelemedecineetmsantekoalx;F_asmagaabalachrefmabrouk;S7;Asma Gaabal, Achref Mabrouk;extrait PDF/JSON
C_meilleurevieetudiantstunisie;F_wissemhakirimohamedguediche;S7;Wissem hakiri, Mohamed Guediche;extrait PDF/JSON
C_spx;F_rabiijhinaoui;S7;Rabii Jhinaoui;extrait PDF/JSON
C_bambinosit;F_nivinemussi;S7;Nivine Mussi;extrait PDF/JSON
C_smartways;F_walidlabidi;S7;Walid Labidi;extrait PDF/JSON
C_oneshot;F_khemaisbenmustapha;S7;Khemais Ben Mustapha;extrait PDF/JSON
C_municipalite40;F_amalbaccaraalaeddinesoltani;S7;Amal Baccara, Ala eddine Soltani;extrait PDF/JSON
C_almadina;F_saiefeddinedjibali;S7;Saief Eddine Djibali;extrait PDF/JSON
C_orbitechseekmake;F_adelayari;S8;Adel Ayari;extrait PDF/JSON
C_ngtechnologies;F_moezbenmbarka;S8;Moez Ben Mbarka;extrait PDF/JSON
C_vakay;F_adamjabeur;S8;Adam Jabeur;extrait PDF/JSON
C_educart;F_hendasahnoun;S8;Henda Sahnoun;extrait PDF/JSON
C_aza;F_oussamagmati;S8;Oussama Gmati;extrait PDF/JSON
C_anavid;F_ahmedchaari;S8;Ahmed Chaari;extrait PDF/JSON
C_drillserv;F_ahmedaouiti;S8;Ahmed Aouiti;extrait PDF/JSON
C_solixy;F_haythemkhalifa;S8;Haythem Khalifa;extrait PDF/JSON
C_sammtestautomation;F_mohamedanane;S8;Mohamed Anane;extrait PDF/JSON
C_baitytndecorizsarl;F_sabergharsellaoui;S8;Saber Gharsellaoui;extrait PDF/JSON
C_prosumers;F_haythemzouari;S8;Haythem Zouari;extrait PDF/JSON
C_7keema;F_amrbakr;S8;Amr Bakr;extrait PDF/JSON
C_salairetn;F_fedibelkacem;S8;Fédi Belkacem;extrait PDF/JSON
C_vdoc;F_aymensaadani;S8;Aymen Saadani;extrait PDF/JSON
C_lamma;F_hamzaguesmi;S8;Hamza Guesmi;extrait PDF/JSON
C_innofab;F_nadimkharraz;S8;Nadim Kharraz;extrait PDF/JSON
C_novateksolution;F_safabouhajar;S8;Safa Bouhajar;extrait PDF/JSON
C_miralthings;F_anouerkebir;S8;Anouer Kebir;extrait PDF/JSON
C_shadocsocietesirateditionspinoffdesirat;F_ameltorkhani;S8;Amel Torkhani;extrait PDF/JSON
C_exacctly;F_noureddineloukil;S8;Noureddine Loukil;extrait PDF/JSON
C_domoticaza;F_mohamedzammel;S8;Mohamed Zammel;extrait PDF/JSON
C_supermarchefouna;F_karimskik;S8;Karim Skik;extrait PDF/JSON
C_b4print;F_mohamedsamiadouani;S8;Mohamed Sami Adouani;extrait PDF/JSON
C_bspartage;F_boutheinahamdi;S8;Boutheina Hamdi;extrait PDF/JSON
C_oxygendesign;F_anasbenamar;S8;Anas Ben Amar;extrait PDF/JSON
C_onecom;F_firasyahyaoui;S8;Firas Yahyaoui;extrait PDF/JSON
C_motionads;F_faouzizorgati;S8;Faouzi Zorgati;extrait PDF/JSON
C_kotbj;F_walidhaouari;S8;Walid Haouari;extrait PDF/JSON
C_ifortic;F_nizarjeridi;S8;Nizar Jeridi;extrait PDF/JSON
C_nocut;F_ahmedbenboubaker;S8;Ahmed Ben Boubaker;extrait PDF/JSON
C_edallel;F_mehdibraiek;S8;Mehdi Braiek;extrait PDF/JSON
C_schoolupgrader;F_khalilzineb;S8;Khalil Zineb;extrait PDF/JSON
C_pentapix;F_khaledkhelifi;S8;Khaled Khelifi;extrait PDF/JSON
C_fonderz;F_nidhalmeghirbi;S8;Nidhal Meghirbi;extrait PDF/JSON
C_hsgaming;F_hamdibenammar;S8;Hamdi Ben Ammar;extrait PDF/JSON
C_eatfit;F_skanderbensassi;S8;Skander Ben Sassi;extrait PDF/JSON
C_minimaai;F_houssemeddinemrad;S8;Houssem eddine Mrad;extrait PDF/JSON
C_profiltheque;F_anismagharimenmaghar;S8;Anis Maghar, Imen Maghar;extrait PDF/JSON
C_rhintosgames;F_ayoubbenthabetahmedchlagouhishemzarrad;S8;Ayoub Ben Thabet, Ahmed Chlagou, Hishem Zarrad;extrait PDF/JSON
C_goupstandup;F_hazemguentyassinedimassi;S8;Hazem Guent, Yassine Dimassi;extrait PDF/JSON
C_athenaio;F_safwenboualicherifredissiaminetroudi;S8;Safwen Bouali, Cherif Redissi, Amine Troudi;extrait PDF/JSON
C_cynoia;F_skanderessidayoubrebehnasreddineriahi;S9;Skander Essid, Ayoub Rebeh, Nasreddine Riahi;extrait PDF/JSON
C_societejhimipourleselevateurslegers;F_houcinejhimialijhimi;S9;Houcine Jhimi, Ali Jhimi;extrait PDF/JSON
C_grabingo;F_mohamedkhalloufi;S9;Mohamed Khalloufi;extrait PDF/JSON
C_logistechnologies;F_riadhellouze;S9;Riadh Ellouze;extrait PDF/JSON
C_k2lis;F_tarekkammounfaroukkamounmohamedbenlaroussilimame;S9;Tarek Kammoun, Farouk Kamoun, Mohamed Ben Laroussi Limame;extrait PDF/JSON
C_strikemototrs;F_mohamedbenmahmoud;S9;Mohamed Ben Mahmoud;extrait PDF/JSON
C_kheer;F_chakerlafihaythemkhalifasalemkhalifabechiryahya;S9;Chaker Lafi, Haythem Khalifa, Salem Khalifa, Bechir Yahya;extrait PDF/JSON
C_tap4glam;F_mayatouati;S9;Maya Touati;extrait PDF/JSON
C_ahmini;F_meherkhelifi;S9;Meher Khelifi;extrait PDF/JSON
C_chantier;F_moufidbenhmidashadyachouri;S9;Moufid Ben Hmida, Shady Achouri;extrait PDF/JSON
C_clubprivilegesbigdeal;F_issamessefiimededdineessefiihebbeji;S9;Issam Essefi, Imededdine Essefi, Iheb Beji;extrait PDF/JSON
C_iowaves;F_aminerahmouni;S9;Amine Rahmouni;extrait PDF/JSON
C_beego;F_aminesammary;S9;Amine Sammary;extrait PDF/JSON
C_afiatech;F_leithglissa;S9;Leith Glissa;extrait PDF/JSON
C_mice;F_nasreddinesomaalimarwakhmissi;S9;Nasreddine Somaali, Marwa Khmissi;extrait PDF/JSON
C_fasteas;F_kaisbenayedmeriemelmay;S9;Kais Ben Ayed, Meriem ElMay;extrait PDF/JSON
C_newwaveforcommunicationsolutions;F_naoufelelarayedhwaeldhouib;S9;Naoufel Elarayedh, Wael Dhouib;extrait PDF/JSON
C_almourafek;F_imenkhanfirkallelsondaammarbouhamed;S9;Imen Khanfir Kallel, Sonda Ammar Bouhamed;extrait PDF/JSON
C_bouita;F_amirmatallaouinadjibmammeri;S9;Amir Matallaoui, Nadjib Mammeri;extrait PDF/JSON
C_raheeq;F_hamzanechi;S9;Hamza Nechi;extrait PDF/JSON
C_pepolls;F_jihedrahmounijihenrahmouniomarbouattay;S9;Jihed Rahmouni, Jihen Rahmouni, Omar Bouattay;extrait PDF/JSON
C_audacity;F_mohamedamineouichka;S9;Mohamed Amine Ouichka;extrait PDF/JSON
C_societeardarypartnerstunisia;F_selimsnoussiradhikhaledbouloussa;S9;Selim Snoussi, Radhi Khaled Bouloussa;extrait PDF/JSON
C_proservy;F_ahmeddridi;S9;Ahmed Dridi;extrait PDF/JSON
C_supplyair;F_hatemlefiaymentleilia;S9;Hatem Lefi, Aymen Tleilia;extrait PDF/JSON
C_alfaprint;F_abdelkarimfeddal;S9;Abdelkarim Feddal;extrait PDF/JSON
C_tuneshop;F_achrefriahi;S9;Achref Riahi;extrait PDF/JSON
C_gpsinfos;F_mohamedamineboubakeri;S9;Mohamed Amine Boubakeri;extrait PDF/JSON
C_dyarna;F_slimbensalahekrammzoughi;S9;Slim Ben Salah, Ekram Mzoughi;extrait PDF/JSON
C_offbeatmedia;F_tejeddinemtaallah;S9;Tejeddine Mta'allah;extrait PDF/JSON
C_oxn;F_chamseddineamaimiasyrinezitouniselimlakhdhar;S9;Chamseddine Amaimia, Syrine Zitouni, Selim Lakhdhar;extrait PDF/JSON
C_startaw;F_dhaferbenamorfaresbenamornidhalbenamor;S9;Dhafer Ben Amor, Fares Ben Amor, Nidhal Ben Amor;extrait PDF/JSON
C_advancedfunctionalitiesforsmarthomekwiklinktechnol;F_lotfiaguerbaoui;S9;Lotfi Aguerbaoui;extrait PDF/JSON
C_transfaciletechnogm;F_oussemamaraighadachelly;S9;Oussema Marai, Ghada Chelly;extrait PDF/JSON
C_bookingtodo;F_azizannabi;S9;Aziz Annabi;extrait PDF/JSON
C_vmeinternationale;F_fouedbenbabismontassargharssa;S9;Foued Ben Babis, Montassar Gharssa;extrait PDF/JSON
C_kamiounkrigatechnologies;F_faresbelghithabdelrahmenghariani;S9;Fares Belghith, Abdelrahmen Ghariani;extrait PDF/JSON
C_warecom;F_hamzasaidnourabbousalisaidi;S9;Hamza Said, Nour Abbous, Ali Saidi;extrait PDF/JSON
C_foodealz;F_rimelfahemiskanderelameri;S9;Rim Elfahem, Iskander ELameri;extrait PDF/JSON
C_xpr;F_mohamedazizchahedmohamedithebbenabbesoussamaoudamohamedchebb;S9;Mohamed Aziz Chahed, Mohamed Itheb Ben Abbes, Oussama Ouda, Mohamed Chebbi;extrait PDF/JSON
C_natalista;F_rimbesbes;S9;Rim Besbes;extrait PDF/JSON
C_kytoprod;F_olfakilanifeki;S9;Olfa Kilani Feki;extrait PDF/JSON
C_optimalogistic;F_maherchakroun;S10;Maher Chakroun;extrait PDF/JSON
C_nextgensolutionunfrauded;F_tahacabani;S10;Taha Cabani;extrait PDF/JSON
C_digital2value;F_fouedmanaa;S10;Foued Manaa;extrait PDF/JSON
C_juniorroboticslab;F_samiturki;S10;Sami Turki;extrait PDF/JSON
C_steeskyprofessionalserviceslimited;F_kaiskhadhraoui;S10;Kais Khadhraoui;extrait PDF/JSON
C_sentineldata;F_walidmnif;S10;Walid Mnif;extrait PDF/JSON
C_dcx;F_mohamedalimidani;S10;Mohamed Ali Midani;extrait PDF/JSON
C_kalys;F_soniahachicha;S10;Sonia Hachicha;extrait PDF/JSON
C_paygrant;F_khalilmanai;S10;Khalil Manai;extrait PDF/JSON
C_abrarcomanalytics;F_houssemnouri;S10;Houssem Nouri;extrait PDF/JSON
C_prefabulous;F_maliknouira;S10;Malik Nouira;extrait PDF/JSON
C_societetunisianonlineteachers;F_raniakhelil;S10;Rania Khelil;extrait PDF/JSON
C_sqoin;F_bacembergaoui;S10;Bacem Bergaoui;extrait PDF/JSON
C_glolixtunisia;F_mouradothmane;S10;Mourad Othmane;extrait PDF/JSON
C_larelationclientaleredudigital;F_mohamedachrefgabsi;S10;Mohamed Achref Gabsi;extrait PDF/JSON
C_supportdecoupeacouvercleautomatique;F_makremgharbi;S10;Makrem Gharbi;extrait PDF/JSON
C_ijasolution;F_hatemdrira;S10;Hatem Drira;extrait PDF/JSON
C_quermes;F_karimsellami;S10;Karim Sellami;extrait PDF/JSON
C_doqtoor;F_mohamedbenhmida;S10;Mohamed Ben Hmida;extrait PDF/JSON
C_suntracker;F_mohamedachrefbensghaier;S10;Mohamed Achref Ben Sghaier;extrait PDF/JSON
C_darydar;F_tahakhaled;S10;Taha Khaled;extrait PDF/JSON
C_zcare;F_haythemzouaoui;S10;Haythem Zouaoui;extrait PDF/JSON
C_examido;F_hajerelhedi;S10;Hajer ELhedi;extrait PDF/JSON
C_consulti;F_alaeddinejalel;S10;Alaeddine Jalel;extrait PDF/JSON
C_drysek;F_amjedteraa;S10;Amjed Teraa;extrait PDF/JSON
C_cratosusa;F_omarouertani;S10;Omar Ouertani;extrait PDF/JSON
C_doctorsina;F_laroussibenyounes;S10;Laroussi Ben Younes;extrait PDF/JSON
C_baccoucheorthopediccenter;F_salahmeziou;S10;Salah Meziou;extrait PDF/JSON
C_zemnistore;F_amirabenmim;S10;Amira Ben Mim;extrait PDF/JSON
C_tunisiancloud;F_bassemlamouchi;S10;Bassem Lamouchi;extrait PDF/JSON
C_skytek;F_walidzniti;S10;Walid Zniti;extrait PDF/JSON
C_dsscompany;F_manelsnoussi;S10;Manel Snoussi;extrait PDF/JSON
C_addinntunisie;F_aymenznaidi;S10;Aymen Znaidi;extrait PDF/JSON
C_fuzbus;F_ziedhoufi;S10;Zied Houfi;extrait PDF/JSON
C_easytouchsolutionsets;F_meherattiaoui;S10;Meher Attiaoui;extrait PDF/JSON
C_chequesinstantanes;F_aniskhayat;S10;Anis Khayat;extrait PDF/JSON
C_papelstore;F_mohamedayadi;S10;Mohamed Ayadi;extrait PDF/JSON
C_carbon2heat;F_jeaupaulgrossenbacher;S10;Jeau-Paul Grossenbacher;extrait PDF/JSON
C_vdoc;F_mohamedaymensaadani;S10;Mohamed Aymen Saadani;extrait PDF/JSON
C_oleomarstartupprojet;F_samiguetarinadiabouslimiguetari;S10;Sami Guetari, Nadia Bouslimi Guetari;extrait PDF/JSON
C_universaltechnologyofinfinitekeys;F_makremdhifalliaymengatrimounirbezzarga;S10;Makrem Dhifalli, Aymen Gatri, Mounir Bezzarga;extrait PDF/JSON
C_tuniar;F_abdelhamidboukharisarrakalfetmohamedkarimsakrani;S10;Abdelhamid Boukhari, Sarra Kalfet, Mohamed Karim Sakrani;extrait PDF/JSON
C_katomi;F_hedimichaufirasmezghani;S11;Hedi Michau, Firas Mezghani;extrait PDF/JSON
C_societesaghrouncom;F_ayetelmounachemli;S11;Ayet Elmouna Chemli;extrait PDF/JSON
C_bsmartsarl;F_walidammarahmedfessi;S11;Walid Ammar, Ahmed Fessi;extrait PDF/JSON
C_youthhub;F_achrefmattarsalsabilthabti;S11;Achref Mattar, Salsabil Thabti;extrait PDF/JSON
C_waterspirit;F_mehdibhouriolfabousselmichaimabelhajamoramirbenhajhassine;S11;Mehdi Bhouri, Olfa Bousselmi, Chaima Belhajamor, Amir Ben Hajhassine;extrait PDF/JSON
C_rentalride;F_mouradhammami;S11;Mourad Hammami;extrait PDF/JSON
C_oxahost;F_tareknakbi;S11;Tarek Nakbi;extrait PDF/JSON
C_qualifour;F_mohamedkaddechmehdiboudhraa;S11;Mohamed Kaddech, Mehdi Boudhraa;extrait PDF/JSON
C_edutest;F_saeedzarroukimenyahyaoui;S11;Saeed Zarrouk, Imen Yahyaoui;extrait PDF/JSON
C_xtendplex;F_ahmedcherihaahmedbenhamouda;S11;Ahmed Cheriha, Ahmed Ben Hamouda;extrait PDF/JSON
C_kyufi;F_tarektalbi;S11;Tarek Talbi;extrait PDF/JSON
C_sportopia;F_houssemsellamioussemanoureddinemetoui;S11;Houssem Sellami, Oussema Noureddine Metoui;extrait PDF/JSON
C_accent;F_mouradmasmoudimalekalouloumoezaffes;S11;Mourad Masmoudi, Malek Aloulou, Moez Affes;extrait PDF/JSON
C_alloreparateur;F_aymenbouchouchamohamedsaidelbehi;S11;Aymen Bouchoucha, Mohamed Said Elbehi;extrait PDF/JSON
C_classquiz;F_sabrineibrahimachrefdawahiomartrabelsi;S11;Sabrine Ibrahim, Achref Dawahi, Omar Trabelsi;extrait PDF/JSON
C_autoecoleplus;F_mohamedaminejendoubiahmednemlaghi;S11;Mohamed Amine Jendoubi, Ahmed Nemlaghi;extrait PDF/JSON
C_securas;F_mohamedamineguettat;S11;Mohamed Amine Guettat;extrait PDF/JSON
C_kaco;F_mohamedalisalmihelaagrebianaszouabi;S11;Mohamed Ali Salmi, Hela Agrebi, Anas Zouabi;extrait PDF/JSON
C_smarthousetunisia;F_achrefchoucheneyasminebenameurseifsouilemsiwarboufares;S11;Achref Chouchene, Yasmine Ben Ameur, Seif Souilem, Siwar Boufares;extrait PDF/JSON
C_cosolar;F_mahmoudhammamiyassineboutabba;S11;Mahmoud Hammami, Yassine Boutabba;extrait PDF/JSON
C_tynass;F_karimhermisamibenchaaliakhalilbenali;S11;Karim Hermi, Sami Ben Chaalia, Khalil Ben Ali;extrait PDF/JSON
C_rentatutor;F_abdeljalilghattas;S11;Abdeljalil Ghattas;extrait PDF/JSON
C_quantylixriskdata;F_moezhammamihamzaamirimohamedbessa;S11;Moez Hammami, Hamza Amiri, Mohamed Bessa;extrait PDF/JSON
C_heptatronics;F_issamtrabelsi;S11;Issam Trabelsi;extrait PDF/JSON
C_freeoui;F_amineennourimoezbeddi;S11;Amine Ennouri, Moez Beddi;extrait PDF/JSON
C_eklectic;F_anisabidi;S11;Anis Abidi;extrait PDF/JSON
C_societetunipages;F_hafidhagrissaraouffathallah;S11;Hafidha Grissa, Raouf Fathallah;extrait PDF/JSON
C_formaclick;F_olfabenchaabanechediabenchaabane;S11;Olfa Benchaabane, Chedia Benchaabane;extrait PDF/JSON
C_marhbebikcom;F_sabrifehri;S11;Sabri Fehri;extrait PDF/JSON
C_rascaltou;F_raoufmedimaghkarimmedimaghhaifaelkamel;S11;Raouf Medimagh, Karim Medimagh, Haifa Elkamel;extrait PDF/JSON
C_tunisiabiotech;F_oualidsebai;S11;Oualid Sebai;extrait PDF/JSON
C_coinsence;F_karimchabrak;S11;Karim Chabrak;extrait PDF/JSON
C_supportdecoupeacouvercleautomatique;F_markremgharbi;S11;Markrem Gharbi;extrait PDF/JSON
C_idwey;F_khouloudkaabimeriemamamouborhenmansourikhmaiessahmed;S11;Khouloud Kaabi, Meriem Amamou, Borhen Mansouri Khmaiess, Ahmed;extrait PDF/JSON
C_novateksolutions;F_safabouhajarkarimboughanmiilyeskarma;S11;Safa Bouhajar, Karim Boughanmi, Ilyes Karma;extrait PDF/JSON
C_shadoc;F_amaltorkhaniamalselamizakariakarimmekni;S11;Amal Torkhani, Amal Selami, Zakaria Karim Mekni;extrait PDF/JSON
C_innofab;F_nadimkharraz;S11;Nadim Kharraz;extrait PDF/JSON
C_quermes;F_karimsellamifaizbaccour;S11;Karim Sellami, Faiz Baccour;extrait PDF/JSON
C_consulti;F_alaeddinejalel;S11;Alaeddine Jalel;extrait PDF/JSON
C_gofieldssportfields;F_youssefcherif;S11;Youssef Cherif;extrait PDF/JSON
C_coinsence;F_karimchabrak;S11;Karim Chabrak;extrait PDF/JSON
C_ipomm;F_aymenkarouisaberbellajiyedbenhassen;S12;Aymen Karoui, Saber Bellaj, Iyed Benhassen;extrait PDF/JSON
C_natulyn;F_ouanestahaboumizasirinekallel;S12;Ouanes Taha Boumiza, Sirine Kallel;extrait PDF/JSON
C_sheshares;F_kaouthermouelhihamzaarfaoui;S12;Kaouther Mouelhi, Hamza Arfaoui;extrait PDF/JSON
C_autoplus;F_aminemliki;S12;Amine Mliki;extrait PDF/JSON
C_makroudhkairouanadomicile;F_mohamedwajihallani;S12;Mohamed Wajih Allani;extrait PDF/JSON
C_digiconstat;F_jaafarnasrianisnasraoui;S12;Jaafar Nasri, Anis Nasraoui;extrait PDF/JSON
C_saveyourwardrobe;F_mehdidoghrihasnakourda;S12;Mehdi Doghri, Hasna Kourda;extrait PDF/JSON
C_goonlineafrica;F_emnamaknisalmaamor;S12;Emna Makni, Salma Amor;extrait PDF/JSON
C_3ssoftwareandsecuritysolutions;F_abdelbaribenyagoutawridabenyaghouta;S12;Abdelbari Ben Yagouta, Wrida Ben Yaghouta;extrait PDF/JSON
C_gateindustrielle;F_mohamedsahlaoui;S12;Mohamed Sahlaoui;extrait PDF/JSON
C_rayhane;F_nesrinetekiteknidhaltekitek;S12;Nesrine Tekitek, Nidhal Tekitek;extrait PDF/JSON
C_tunisiecoresaprivee;F_khaledaouijabirfares;S12;Khaled Aouij, Abir Fares;extrait PDF/JSON
C_toledo;F_lotfibenmosbahazizbenmosbahziedchaabanehaifafodha;S12;Lotfi Ben Mosbah, Aziz Ben Mosbah, Zied Chaabane, Haifa Fodha;extrait PDF/JSON
C_chmisa;F_bechirtaboubi;S12;Bechir Taboubi;extrait PDF/JSON
C_klay;F_mohamedhedibenhamedmoezaousji;S12;Mohamed Hedi Ben Hamed, Moez Aousji;extrait PDF/JSON
C_factoorya;F_aminerekhissyassinekhlassmohamedseifeddinebouarada;S12;Amine Rekhiss, Yassine Khlass, Mohamed Seifeddine Bouarada;extrait PDF/JSON
C_kwin;F_houssemsahlisoniaothman;S12;Houssem Sahli, Sonia Othman;extrait PDF/JSON
C_finispia;F_alaaguidaramohamedkallel;S12;Alaa Guidara, Mohamed Kallel;extrait PDF/JSON
C_travaris;F_youssefsaidberklayalkiselahmedabdarrahman;S12;Youssef Said Berklay Alkisel, Ahmed Abdarrahman;extrait PDF/JSON
C_barbecha;F_inessoyahzeinebbouassidachihebkaroui;S12;Ines Soyah, Zeineb Bouassida, Chiheb Karoui;extrait PDF/JSON
C_dentic;F_hakimyahyaoui;S12;Hakim Yahyaoui;extrait PDF/JSON
C_tunisiabiotech;F_oualidsebai;S12;Oualid Sebai;extrait PDF/JSON
C_welyne;F_mohamedbenarfa;S12;Mohamed Ben Arfa;extrait PDF/JSON
C_universvr;F_aymenhammamiabirbenachour;S12;Aymen Hammami, Abir Ben Achour;extrait PDF/JSON
C_ebniecolo;F_mehdidellagidorraismailmehdizorgati;S12;Mehdi Dellagi, Dorra Ismail, Mehdi Zorgati;extrait PDF/JSON
C_mydevconsultingducapbon;F_becemjebaliyoussefomrani;S12;Becem Jebali, Youssef Omrani;extrait PDF/JSON
C_citius;F_riadhfelhiemnahamdi;S12;Riadh Felhi, Emna Hamdi;extrait PDF/JSON
C_allokhadmet;F_aminehammi;S12;Amine Hammi;extrait PDF/JSON
C_analysenumeriquedesdonnesamci;F_abdelhamidbenrabah;S12;Abdelhamid Ben Rabah;extrait PDF/JSON
C_theboxoffice;F_seifeddinetrabelsimeriemlejmi;S12;Seifeddine Trabelsi, Meriem Lejmi;extrait PDF/JSON
C_khadamni;F_selimthmouniselimmraidiatefsedraouimolkakouraychi;S12;Selim Thmouni, Selim Mraidi, Atef Sedraoui, Molka Kouraychi;extrait PDF/JSON
C_soldy;F_manelsalhimokhlessouissimanelalayet;S12;Manel Salhi, Mokhles Souissi, Manel Alayet;extrait PDF/JSON
C_costun;F_ahmedmelkihoussembenghozzihamdimarrouchi;S12;Ahmed Melki, Houssem Ben Ghozzi, Hamdi Marrouchi;extrait PDF/JSON
C_startsmartstudio;F_yassinebenmansour;S12;Yassine Ben Mansour;extrait PDF/JSON
C_compassit;F_hadhemiragoubifoudhailiragoubi;S12;Hadhemi Ragoubi, Foudhaili Ragoubi;extrait PDF/JSON
C_campusnumeriquedesmetiers;F_fethizoghlami;S12;Fethi Zoghlami;extrait PDF/JSON
C_zolfa;F_adeljridi;S12;Adel Jridi;extrait PDF/JSON
C_gomybiz;F_mohamedachrefgabsimehditouatiyassinetouatisofianejait;S12;Mohamed Achref Gabsi, Mehdi Touati, Yassine Touati, Sofiane Jait;extrait PDF/JSON
C_kayco;F_mohamedalisalmihelaagrebianaszouabi;S12;Mohamed Ali Salmi, Hela Agrebi, Anas Zouabi;extrait PDF/JSON
C_mice;F_nasreddinesomaalimarwakhnissi;S12;Nasreddine Somaali, Marwa Khnissi;extrait PDF/JSON
C_viventis;F_mehdibouzouitahamedbaltagichemazoghlamihelakamounfirashammam;S13;Mehdi Bouzouita, Hamed Baltagi, Chema Zoghlami, Hela Kamoun, Firas Hammami;extrait PDF/JSON
C_zatex;F_mohamedmaalejfatenmaalejhoussemamara;S13;Mohamed Maalej, Faten Maalej, Houssem Amara;extrait PDF/JSON
C_insurise;F_hamdiboujnehhediharzallah;S13;Hamdi Boujneh, Hedi Harzallah;extrait PDF/JSON
C_loreandheart;F_salmabenhamidacyrinebenhamida;S13;Salma Ben Hamida, Cyrine Ben Hamida;extrait PDF/JSON
C_slamadattes;F_abdelkaderslama;S13;Abdelkader Slama;extrait PDF/JSON
C_arion;F_ahmedgharbi;S13;Ahmed Gharbi;extrait PDF/JSON
C_bipevents;F_karimharmounisaraharbiamenbenmlouka;S13;Karim Harmouni, Sarah Arbi, Amen Ben Mlouka;extrait PDF/JSON
C_lysi;F_azizainoublialibouslimi;S13;Aziza Inoubli, Ali Bouslimi;extrait PDF/JSON
C_wirelessservices;F_majdoulinemansourmajedjabrisahbimansour;S13;Majdouline Mansour, Majed Jabri, Sahbi Mansour;extrait PDF/JSON
C_ernest;F_faycalderouiche;S13;Fayçal Derouiche;extrait PDF/JSON
C_ahkili;F_lamiachoukghaithsouissi;S13;Lamia Chouk, Ghaith Souissi;extrait PDF/JSON
C_carwell;F_hakimnjimomarzouarihakimloukil;S13;Hakim Njim, Omar Zouari, Hakim Loukil;extrait PDF/JSON
C_mazed;F_bilelmethnanimohamedaymenjomaayassinezrigue;S13;Bilel Methnani, Mohamed Aymen Jomaa, Yassine Zrigue;extrait PDF/JSON
C_khalta;F_molkaayadiimenfarah;S13;Molka Ayadi, Imen Farah;extrait PDF/JSON
C_split;F_ezzedinecherifalaeddinejradadamabdelmoula;S13;Ezzedine Cherif, Alaeddine Jrad, Adam Abdelmoula;extrait PDF/JSON
C_food4future;F_insafayari;S13;Insaf Ayari;extrait PDF/JSON
C_thinkit;F_mehemedbougseajosharaue;S13;Mehemed Bougsea, Josha Raue;extrait PDF/JSON
C_robocare;F_imenhbiriabdelazizkallel;S13;Imen Hbiri, Abdelaziz Kallel;extrait PDF/JSON
C_fithniti;F_ziedsaidzeinebbensalahbilelsaidmohamedchaabane;S13;Zied Said, Zeineb Ben Salah, Bilel Said, Mohamed Chaabane;extrait PDF/JSON
C_tchoutchouyourschoolbustrackingapp;F_narjessbenslimanemohamedalibelajouzabacembergaoui;S13;Narjess Ben Slimane, Mohamed Ali Belajouza, Bacem Bergaoui;extrait PDF/JSON
C_flowsmaster;F_jamelgasrinesrinebenguiratwajihabidikhaledbenyounesahmedmnas;S13;Jamel Gasri, Nesrine Ben Guirat, Wajih Abidi, Khaled Ben Younes, Ahmed Mnasri;extrait PDF/JSON
C_akarattn;F_alibenzaied;S13;Ali Benzaied;extrait PDF/JSON
C_smeks;F_mohammedbenhammedsonialaribi;S13;Mohammed Ben Hammed, Sonia Laribi;extrait PDF/JSON
C_khobzti;F_marwenkhemiss;S13;Marwen Khemiss;extrait PDF/JSON
C_softifi;F_rabieradhouanidrissbenaliadelbenmerteh;S13;Rabie Radhouan, Idriss Ben Ali, Adel Ben Merteh;extrait PDF/JSON
C_neurodata;F_yassinehamdaouiahmedabassi;S13;Yassine Hamdaoui, Ahmed Abassi;extrait PDF/JSON
C_ghazelatechnologyacademy;F_anishachani;S13;Anis Hachani;extrait PDF/JSON
C_fymi;F_habibbendebba;S13;Habib Ben Debba;extrait PDF/JSON
C_traitementdesdonneesstructurees;F_hamdikarray;S13;Hamdi Karray;extrait PDF/JSON
C_thebimsquare;F_safaothmani;S13;Safa Othmani;extrait PDF/JSON
C_azedda;F_anishasnaouirihabghodbane;S13;Anis Hasnaoui, Rihab Ghodbane;extrait PDF/JSON
C_quicktext;F_kheireddinefredjdanieldoppler;S13;Kheireddine Fredj, Daniel Doppler;extrait PDF/JSON
C_campusnumeriquedesmetiers;F_fethizoghlami;S13;Fethi Zoghlami;extrait PDF/JSON
