startup_id;founder_id;session;societe;fondateur
758;1225;07/2021;Nat-Hub / Pikoro;Mohamed Amine Jebali
759;1226;07/2021;SMARTI'Z;Karim Amous
759;1227;07/2021;SMARTI'Z;Afef Mkaoure
760;1228;07/2021;Gold Queen;Abir Mkawar
760;1229;07/2021;Gold Queen;Akrem Belguith
760;1230;07/2021;Gold Queen;Tayeb Beb Ayed
761;1231;07/2021;GUISS;Fares Mallek
761;1232;07/2021;GUISS;Maher Marwani
762;1233;07/2021;Istidama;Zoubeir Zarrouk
762;1234;07/2021;Istidama;Mohamed Guenbri
762;1235;07/2021;Istidama;Azzez Moatez
763;1236;07/2021;Mrcus Studio;Marcus Studio
763;1237;07/2021;Mrcus Studio;Hamza Gassab
763;1238;07/2021;Mrcus Studio;Hedi Hrigua
764;1239;07/2021;STE LAVERIT H O;Oussama Hlaoui
764;1240;07/2021;STE LAVERIT H O;Abdeljelil Lazaar
765;1241;07/2021;Wassaloo Tunisie;Wassaloo Mustapha Guellaty
765;606;07/2021;Wassaloo Tunisie;Mohamed Zouhaier Zammel
766;1242;07/2021;Wimbee Product;WimbeyondAnalytica Neila Benzina
766;1146;07/2021;Wimbee Product;Mohamed Ben Ahmed
767;1147;07/2021;AquaDeep;Mohamed Youssef Chahed
768;469;07/2021;KINDEAL EDUCATION;Moez Hammami
769;1003;07/2021;ILEY'COM- مﻛﯾﻟإ;Mehdi Ben Abdallah
770;1004;07/2021;Solidaires;Marwa Moula
770;338;07/2021;Solidaires;Amr Bakr
771;1243;07/2021;7keema Sahar Awad;Tamer Shawer
772;1244;07/2021;Société ramzi de stock engineering et gestion de livraison;Ramzi Houidi
772;1245;07/2021;Société ramzi de stock engineering et gestion de livraison;Rim Harabi
772;1148;07/2021;Société ramzi de stock engineering et gestion de livraison;Rami Brahem
773;1150;07/2021;SAYARTICARE;Ahmed Ben Yedder
1093;1793;07/2022;Pet Pals;Iyed Ben Hadj Dahmen
1093;1794;07/2022;Pet Pals;Walid Nouni
1094;1795;07/2022;Contratou;Kais Ferchiou
1095;1796;07/2022;Vintage Bae Studio;Khouloud Torkhani
1095;1797;07/2022;Vintage Bae Studio;Khaireddine Fredj
1096;1798;07/2022;Swieq;Zied Jallouli
1096;1799;07/2022;Swieq;Tarek Trabelsi
1096;1800;07/2022;Swieq;Fedia Zribi
1097;1801;07/2022;INTERMISSA VENOM;Mohamed Kamel Abderrahim
1097;1802;07/2022;INTERMISSA VENOM;Anouar Kanzari
1097;1803;07/2022;INTERMISSA VENOM;Nedya kanzari
1097;1804;07/2022;INTERMISSA VENOM;Mayssa Ben kahla
1097;1805;07/2022;INTERMISSA VENOM;Jlassi Wael
1098;1806;07/2022;TripAware;Aymen Sellaouti
1098;1807;07/2022;TripAware;Dalel Kanzari
1098;1808;07/2022;TripAware;Abdelmonem Tlili
1098;1809;07/2022;TripAware;Mohamed Ali Toumi
1098;1810;07/2022;TripAware;Marwa Souki
1099;1811;07/2022;SMARTY;Mayssa Souki
1100;1402;07/2022;Digipages;Anis Touibi
1100;1812;07/2022;Digipages;Gael Personnaz
1101;1813;07/2022;Shopy Science;Gaelle Personnaz
1102;1814;07/2022;VENARI SECURITY TUN...;Millar Thoms John
1103;1815;07/2022;Tabaani;Hamza Moussi
1103;1816;07/2022;Tabaani;Marouen Jlassi
1103;1817;07/2022;Tabaani;Khaled Jelassi
1104;1818;07/2022;O2W;Mahdi Mhiri
1104;1819;07/2022;O2W;Mokhtar Hichri
1104;1820;07/2022;O2W;Mohamed Bouhlel
1105;1821;07/2022;Energy expert team c...;Mohamed Anouar Brini
1105;1822;07/2022;Energy expert team c...;Ali Mekni
1105;1823;07/2022;Energy expert team c...;Fatma Ben Amar
1106;1824;07/2022;International Highwa...;Soumaya Dammak
1106;1825;07/2022;International Highwa...;Youssef Ouenniche
1106;1826;07/2022;International Highwa...;Kamel Chahed
1107;1827;07/2022;eDATA;Fakhri Jemail
1107;1828;07/2022;eDATA;Fedia El Ayeb
1107;1829;07/2022;eDATA;Fahmi Ayeb
1108;1830;07/2022;Pozitron;Mohamed Saadi
1108;1831;07/2022;Pozitron;Mohamed Wael Sghaier
1108;1832;07/2022;Pozitron;Imen Zouari
1109;1833;07/2022;IZAGRI;Zineb Zouari
1110;1834;07/2022;TAOO;Walid Hached
1111;1835;07/2022;AquaNergy;Hejra Melanie Trabelsi
1111;1836;07/2022;AquaNergy;Eskander Alaya
1112;1837;07/2022;Power solution;Ahmed Baccouch
1112;1838;07/2022;Power solution;Chaima Grira
1112;1839;07/2022;Power solution;Slim El Benna
1113;1840;07/2022;FinConnect Financial...;Taha Bennasr
1114;1841;07/2022;Taw Taw Delivery;Nacir Bouazizi
1114;1842;07/2022;Taw Taw Delivery;Jihen Guerchi
1115;1843;07/2022;Nero;Ahmed Ferchichi
1115;1844;07/2022;Nero;Mohamed Chatti
1116;1845;07/2022;Projet BoGo;Mohamed Jaouadi
1450;2420;07/2023;IHSCEN for Startups;Najia Dhiab
1451;2421;07/2023;FININFO SOLUTIONS;Fares Naiet El Gaied
1452;2422;07/2023;Damdoum;Faten Matmati
1452;2423;07/2023;Damdoum;Mohamed Dhia Ben Fraj
1453;2424;07/2023;Block plus plus La Galerie VR;Asma Yousfi
1453;2425;07/2023;Block plus plus La Galerie VR;Siryne Elouede
1453;2426;07/2023;Block plus plus La Galerie VR;Hamza Chakroun
1453;2427;07/2023;Block plus plus La Galerie VR;Montassar Chakroun
1453;2428;07/2023;Block plus plus La Galerie VR;Sabri Mzoughizoughi
1454;261;07/2023;SK TECH;Karim Jelliti
1454;1321;07/2023;SK TECH;Ramzi Hmani
1455;1322;07/2023;Ghramna / Digital Drina;Leila Slim
1455;2429;07/2023;Ghramna / Digital Drina;Mourad Mezghani
1456;2178;07/2023;Xtendmind / Novea;Hassan Cheriha
1456;442;07/2023;Xtendmind / Novea;Ahmed Ben Hamouda
1456;2430;07/2023;Xtendmind / Novea;Sarra Ben Romdhane
1457;2431;07/2023;PeaceSight;Mehdi Mouelhi
1457;2432;07/2023;PeaceSight;Emna Rassaa
1458;2433;07/2023;SahEAT;Taha Karoui
1458;2434;07/2023;SahEAT;Mohamed Islem Ben Ali
1458;2435;07/2023;SahEAT;Houssem Kanzari
1459;2436;07/2023;UWAS;Mohamed Laouini
1459;2437;07/2023;UWAS;Ahmed Nizar Kalai
1460;2438;07/2023;Schwaus;Ahmed Ben Hassana
1461;2439;07/2023;HulpAI;Abir Mahouchi
1462;2440;07/2023;Smarting Serve;Mourad Sahloul
1462;2441;07/2023;Smarting Serve;Dhouha Belhaj Yahia
1463;2442;07/2023;PTITAPTIT;Makrem Aoun
1464;2443;07/2023;Clic Holidays;Mohamed El Haj Abdallah
1465;1506;07/2023;Arsek dripbox;Kais Oueslati
1465;2444;07/2023;Arsek dripbox;Ahmed Boufahja
1466;2445;07/2023;ORcompost;Emna Boufahja
1467;2446;07/2023;United VITO;Nizar Affi
1467;2447;07/2023;United VITO;Anissa Najjar
1468;2448;07/2023;SUCCESS STUDY;Kais Dridi
1469;2449;07/2023;NetConf;Houssem Jarraya
1470;2450;07/2023;ReBoS;Aymen Mabrouki
1470;2451;07/2023;ReBoS;Maher Ben Najm
1471;2452;07/2023;SAVEE;Nabil Ben Najem
1471;2453;07/2023;SAVEE;Nadhem Lihiouiel
1472;2454;07/2023;nivanta;Ismail Kahri
1472;1235;07/2023;nivanta;Azzez Moatez
1473;1237;07/2023;E-mima food;Hamza Gassab
1474;2118;07/2023;Fabrication des produits électroniques;Marwene Selmi
1474;2455;07/2023;Fabrication des produits électroniques;Oussama Souaf
1474;2456;07/2023;Fabrication des produits électroniques;Fahmi Haouala
1475;2457;07/2023;DentistUP;Soulaimane Guedria
1475;2458;07/2023;DentistUP;Loua Slama
1475;2459;07/2023;DentistUP;Mohamed Malek
1475;2460;07/2023;DentistUP;Khouloud Bannour
1476;2461;07/2023;Sea Safe;Houssem Saadaoui
1476;2462;07/2023;Sea Safe;Meriem Zouali
1476;2463;07/2023;Sea Safe;Nour Salah
1476;2464;07/2023;Sea Safe;Asma Mhadheb
1477;2465;07/2023;Vivlio;Ahmed Hamouda
1477;2466;07/2023;Vivlio;Mohamed Fadhel Saada
1477;2467;07/2023;Vivlio;Zeineb Hadj Ali
1478;2468;07/2023;Barsha Food;Rania Souei
1478;2469;07/2023;Barsha Food;Alaa Bouajila
1479;2470;07/2023;TOUTA;Nourhene Mhennaoui
1479;2471;07/2023;TOUTA;Wael Chaouch
1480;2472;07/2023;Waqt Tech;Randev Younes Regaieg
1480;2308;07/2023;Waqt Tech;Safa Rekik
1480;2473;07/2023;Waqt Tech;Rami El Golli
1481;2097;07/2023;AGUA DE SOL TUNISIE;Luc Metivier
1482;2474;07/2023;MOBYERA;Parkey Mehdi Romdhane
1482;2475;07/2023;MOBYERA;Chaker Trabelsi
1483;2476;07/2023;HS WARE;Coadis Imen Jridi
1483;2210;07/2023;HS WARE;Kaouther Hedhly
1484;2477;07/2023;THIQAB;Hatem Zegnani
1484;2159;07/2023;THIQAB;Ghofrane Ben Mabrouk
1485;2161;07/2023;Tym Solutions;Mohamed Salah Ouelhazi
1486;2478;07/2023;Digi Portal;Mouqawel Ikbel Sassi
1486;2393;07/2023;Digi Portal;Slim Nabli
1487;2237;07/2023;Expy;Luay Ben Ali
1487;2348;07/2023;Expy;Jihene Arzaak
1488;2479;07/2023;Académie artisanal Arzaak;Arzaak Eya Akir
1488;2350;07/2023;Académie artisanal Arzaak;Racha Chwiref
1824;3040;07/2024;ASTRUM BIOTECH;Manel Ben Ali
1824;3041;07/2024;ASTRUM BIOTECH;Kaouther El Mejdi
1825;3042;07/2024;Ecojina;Sara El Fray
1825;3043;07/2024;Ecojina;Badis Zormati
1826;3044;07/2024;FAANG;Gouty Bassem
1826;3045;07/2024;FAANG;Rihab Lajmi
1827;2112;07/2024;Laboratoires hygie;Sahbi Ben Lamine
1827;3046;07/2024;Laboratoires hygie;Ines Barkaoui
1828;3047;07/2024;Sinister scripts studios;Rihab Bejaoui
1828;3048;07/2024;Sinister scripts studios;Mohamed Wassim Hamrouni
1829;3049;07/2024;Boukle Waste Management;Rania Matoussi
1829;3050;07/2024;Boukle Waste Management;Mohamed Ridha Mami
1830;3051;07/2024;Addvocate AI;Sofyan Chekir
1831;3052;07/2024;Odin international services and consulting;Abdelaziz Ben Othman
1831;3053;07/2024;Odin international services and consulting;Mohamed Amine Dridi
1832;3054;07/2024;Flayes;Mahdi Said
1832;3055;07/2024;Flayes;Khairi Hammami
1833;3056;07/2024;ITMMA;Amine Mhedhbi
1833;3057;07/2024;ITMMA;Mahdi Oueslati
1833;3058;07/2024;ITMMA;Yassmine Gritli
1834;3059;07/2024;LR CONFORT MOBILITE;Aymen Masmoudi
1834;3060;07/2024;LR CONFORT MOBILITE;Zeynab Gritli
1834;3061;07/2024;LR CONFORT MOBILITE;Imen Oueslati
1834;2679;07/2024;LR CONFORT MOBILITE;Ibtihel Driss
1834;3062;07/2024;LR CONFORT MOBILITE;Wahib Zerrim
1835;3063;07/2024;EduZen;Khouloud Rinez
1835;384;07/2024;EduZen;Jihen Rahmouni
1836;3064;07/2024;YOPEX;Mouhib Touaiti
1836;3065;07/2024;YOPEX;Cheima Cherih
1837;3066;07/2024;ZAYOLI;Leila Rekbi
1838;3067;07/2024;Vegana;Mehdi Ben Hamouda
1838;3068;07/2024;Vegana;Sami Amri
1839;3069;07/2024;Aventoura;Mohamed Ali Maazoun
1839;3070;07/2024;Aventoura;Dhia Saadi
1839;3071;07/2024;Aventoura;Tarek Zouari
1840;3072;07/2024;Paytea;Rania Kammoun
1841;3073;07/2024;Galilei;Amir Askri
1841;3074;07/2024;Galilei;Mohamed Rahmouni
1841;3075;07/2024;Galilei;Moemen Amaira
1841;3076;07/2024;Galilei;Sami Slama
1841;3077;07/2024;Galilei;Alaeddine Nasri
1841;3078;07/2024;Galilei;Ghassen Boufaden
1842;3079;07/2024;Bimpack;Atef Mechken
1842;3080;07/2024;Bimpack;Haythem Maddouri
1843;3081;07/2024;MACONDO ENGINEERING;Shayma Kaabi
1844;1657;07/2024;Infinite communities;Aymen Touhent
1844;1905;07/2024;Infinite communities;Karim Gharbi
1844;3082;07/2024;Infinite communities;Fatma Techini
1845;3083;07/2024;Smart Escape;Ahmed Yassine Chouk
1845;3084;07/2024;Smart Escape;Guerfela Mohamed amine
1845;3085;07/2024;Smart Escape;Mohamed Salah Maaref
1846;3086;07/2024;Be-Smart;Khadraoui Khaled
1846;3087;07/2024;Be-Smart;Yesser Ajili
1847;2188;07/2024;twinnoverse;Adam Bouchaala
1847;2979;07/2024;twinnoverse;Sofien Guesmi
1848;2980;07/2024;tipstalks;Mraihi Ilies
2145;3500;07/2025;SUPERHOST;Yassine Mamlouk
2145;3501;07/2025;SUPERHOST;Nadine Kochbati
2145;3502;07/2025;SUPERHOST;Achref Chafter
2145;3503;07/2025;SUPERHOST;Omar Belguith
2146;3504;07/2025;SELF;Selima Elloumi
2146;3505;07/2025;SELF;Fatma ELLOUMI
2147;3506;07/2025;TH Ventures;Ryadh BOUSLAMA
2148;3032;07/2025;Data scale Ai;Mayssem Ben Ammar
2148;3033;07/2025;Data scale Ai;Wassim Mjahed
2149;3507;07/2025;QHBuild;Mehdi Abdi
2150;3508;07/2025;MedCity;yassin Guirat
2150;2016;07/2025;MedCity;Ala Eddine Maatoug
2150;3509;07/2025;MedCity;ines msekni
2150;3510;07/2025;MedCity;Fadi Kacem
2150;3511;07/2025;MedCity;Mohamed Arbi Baklouti
2150;3512;07/2025;MedCity;Mounira Zouaghi
2150;3513;07/2025;MedCity;nada bougoffa
2151;3514;07/2025;Assistant Manager IA QHSE;Khayri Romdhani
2151;3515;07/2025;Assistant Manager IA QHSE;hachicha Mohamed taher
2152;3516;07/2025;Stocki;Mohamed Hajri
2152;3517;07/2025;Stocki;jdidi hamdi
2153;3518;07/2025;Palm.ai;Hela Atmani
2154;3519;07/2025;Poly;Mohamed Taha Sta
2154;3520;07/2025;Poly;fares makki
2155;3521;07/2025;Flexee Pay;Mohamed BADRI
2156;3522;07/2025;Locknest Pro TN;Marie Baudlot
2156;3523;07/2025;Locknest Pro TN;Pierre LE ROY
2157;3524;07/2025;PHYLIA TECHNOLOGY;mohamed cherif oussayef
2158;3525;07/2025;Kruzr;houssam hamdi
2159;3357;07/2025;Palmyra platform;Wael Hadji
2159;3526;07/2025;Palmyra platform;Elfazaa Majdeddine
2159;3527;07/2025;Palmyra platform;hamrouni Adnen
2160;3528;07/2025;Kiffcom Tunisie;Ludovic MOTTINI
2160;3529;07/2025;Kiffcom Tunisie;Paul Fafard
2161;3530;07/2025;SPORT MATES;Imed Jabnouni
2162;3531;07/2025;Qromo;Mahdi Ben Ameur
2162;3532;07/2025;Qromo;Maryem Chakroun
2162;3533;07/2025;Qromo;Mouhib Hermi
2163;3534;07/2025;NOURRI CO;mohamed youssef sghaier
2163;3535;07/2025;NOURRI CO;Sami Tfifha
2163;3536;07/2025;NOURRI CO;salma chaieb
2164;3537;07/2025;le trading automatisé sur le marché du Forex;ismail mekki
2165;3538;07/2025;GreenDream.world;Amine Dhbaibi
2165;3539;07/2025;GreenDream.world;Achraf Khelil
2166;3540;07/2025;HiredUp;Mehdi KHELIL
2166;3541;07/2025;HiredUp;Amira Chebbi
2166;3542;07/2025;HiredUp;Nader SAIDI
2167;3543;07/2025;Fok Nje7ik;Omar Riahi
2168;2401;07/2025;TakTak Food;Mohamed Touhami Rhaima
2168;2402;07/2025;TakTak Food;Rehayma Maher
2169;3544;07/2025;Foodieri;Sabrine Hammami
2169;3545;07/2025;Foodieri;Sabrine Golli
2169;3546;07/2025;Foodieri;Dina Mechergui
2170;3547;07/2025;D.A LABTECH;Moheb Awichewi
2170;3548;07/2025;D.A LABTECH;Taher Damak
2171;3549;07/2025;Production des blocs de bois brut par la valorisation des déchets de palmiers dattiers;Mansouri Mohamed Ali
2172;3550;07/2025;FinAIBot;Ichrak Bouzgarrou
2173;3551;07/2025;mechi Tunisie;Malek Mansour
140;207;08/2019;EVOCRAFT;Haythem Dabbabi
140;208;08/2019;EVOCRAFT;Imen Hajji
140;209;08/2019;EVOCRAFT;Bechir Ben Brika
141;210;08/2019;Smart Farm;Hamza Khechine
141;211;08/2019;Smart Farm;Issam Ezzeddine
142;212;08/2019;HealUp;Imed Ezzeddine
143;213;08/2019;MOOVOBRAIN;Ghofrane Ayari
143;214;08/2019;MOOVOBRAIN;Souleima Ben Temim
144;215;08/2019;Dataperformers;Mehdi Merai
144;216;08/2019;Dataperformers;Slim Amamou
145;217;08/2019;Appro.tn (L6);Nabegh Bechir Hatira
146;218;08/2019;FoundPad;Hazem Mhiri
146;219;08/2019;FoundPad;Amine Allah Manai
147;220;08/2019;Société KAPTY SARL;Khaled Dridi
147;221;08/2019;Société KAPTY SARL;Elyes Elloumi
148;222;08/2019;OTO TRAVEL;Ali ABid
149;223;08/2019;IDEAL CONCEPTION;Mehdi Zaabar
150;224;08/2019;iCompass eDream Commerce;Mohamed Hatem Haddad
150;225;08/2019;iCompass eDream Commerce;Kacem Ghozzi
151;226;08/2019;Vsober;Mohamed Ala eddine Ben Trad
152;227;08/2019;Société institution des modes;Kaouther Selmi
153;228;08/2019;Historio;Marwen Sami
153;229;08/2019;Historio;Skander Amor
153;230;08/2019;Historio;Ahmed Ben Hssouna
154;231;08/2019;NACHD-IT;Nourhane Amara
154;232;08/2019;NACHD-IT;Noomane Lahimer
156;233;08/2019;SCIENCIA;Mohamed Jaidane
156;234;08/2019;SCIENCIA;Chahrazed Remadi
157;235;08/2019;WanToTrip;Makrem Hermassi
157;236;08/2019;WanToTrip;Mohamed Itheb Ben Abbes
158;237;08/2019;X-P-R;Oussama Ouda
158;238;08/2019;X-P-R;Mohamed Chebbi
159;239;08/2019;Zatex;Mohamed Mekki Maalej
160;240;08/2019;Eat & Fit;Skander Ben Sassi
160;241;08/2019;Eat & Fit;Nasreddine Cherih
161;242;08/2019;Plateforme de Formation E-learning Projet de valorisation des coproduits issus de l'engraissement du thon rouge (Oleomar Start-up Projet);Marouane El Behi
161;243;08/2019;Plateforme de Formation E-learning Projet de valorisation des coproduits issus de l'engraissement du thon rouge (Oleomar Start-up Projet);Sami Guetari
161;244;08/2019;Plateforme de Formation E-learning Projet de valorisation des coproduits issus de l'engraissement du thon rouge (Oleomar Start-up Projet);Nadia Bouslimi Guetari
471;712;08/2020;Addresti;Nour El Houda Benzarti
471;713;08/2020;Addresti;Mohamed Ali Torjmen
471;714;08/2020;Addresti;Mohamed Salem Bchir
471;715;08/2020;Addresti;Hichem Elloumi
471;716;08/2020;Addresti;Fatma Mokadmi
472;717;08/2020;DEDALE SOLUTIONS;Riadh Brinis
472;718;08/2020;DEDALE SOLUTIONS;Khalil Masmoudi
472;719;08/2020;DEDALE SOLUTIONS;Sawsan Bellaj
473;720;08/2020;Etakwin;Moez Bouhlel
473;721;08/2020;Etakwin;Mhammed Bellaj
473;722;08/2020;Etakwin;Bassem Ben Jmeaa
474;723;08/2020;Autoshop.tn/ETL Technology;Mohamed Ali Ellouze
474;724;08/2020;Autoshop.tn/ETL Technology;Achraf Guidara
474;725;08/2020;Autoshop.tn/ETL Technology;Hatem Abidi
475;726;08/2020;DIDA MIND;Soumaya Ben Abdallah
476;727;08/2020;GST;Nesria Lehiani
477;728;08/2020;Improve Software TN ai diagnosis vision;Salah El Amami
477;729;08/2020;Improve Software TN ai diagnosis vision;Saoussen Ayari
477;730;08/2020;Improve Software TN ai diagnosis vision;Anouar Nechi
479;731;08/2020;HAKIM TECHNOLOGIES;Mondher Hakim
479;732;08/2020;HAKIM TECHNOLOGIES;Mohamed Mabrouk
479;733;08/2020;HAKIM TECHNOLOGIES;Nermine Marzouki
480;734;08/2020;D-WEE;Taha Grach
480;735;08/2020;D-WEE;Bassem Mlayah
480;736;08/2020;D-WEE;Mohamed Aziz Hannachi
481;737;08/2020;HOMEJEK;Anis Mzoughi
481;738;08/2020;HOMEJEK;Fares Amor
482;739;08/2020;MTCE;Dhafer Ben Amor
482;740;08/2020;MTCE;Nidhal Ben Amor
482;741;08/2020;MTCE;Zied Rouissi
483;742;08/2020;Angel Protector/ AMZi Smart Solutions;Yassine Timoumi
483;743;08/2020;Angel Protector/ AMZi Smart Solutions;Johannes Jones
483;744;08/2020;Angel Protector/ AMZi Smart Solutions;Jihed Jaouabi
484;745;08/2020;Lanterns;Oussama mariem
484;746;08/2020;Lanterns;Nabil Brahem
484;747;08/2020;Lanterns;Amine Gara
485;748;08/2020;Analytix;Mariam Ouanes
485;749;08/2020;Analytix;Sami Chammakhi
486;750;08/2020;M&C;Aymen Mechria
487;49;08/2020;Makerfy;Hani Hamrouni
487;751;08/2020;Makerfy;Davide Di Majo
487;752;08/2020;Makerfy;Mohamed Nawes
488;753;08/2020;Lead Youth;Yasmine Ferchichi
488;754;08/2020;Lead Youth;Walid Slama
489;186;08/2020;Points Cadeaux;Ahmed Ayadi
489;107;08/2020;Points Cadeaux;Beldi Zied
490;755;08/2020;mintounes;Ghizlaine Beldi
490;756;08/2020;mintounes;Anis Harzallah
490;757;08/2020;mintounes;Med Salah Mbarek
491;758;08/2020;TAWA;Mohamed Maalej
491;759;08/2020;TAWA;Mohamed Elaid Karaouli
491;760;08/2020;TAWA;Oussama Karaouli
492;761;08/2020;Drone filaire;Yassine Karaouli
492;762;08/2020;Drone filaire;Wassim Karaouli
493;763;08/2020;Full Health;Selim Ben Mrad
493;764;08/2020;Full Health;Ghaleb Ben Ali
493;765;08/2020;Full Health;Imen Baklouti
494;766;08/2020;WeRebase;Nadhir Douma
494;767;08/2020;WeRebase;Karim Daghari
495;768;08/2020;Afia Tech;Afia Tech Laith Glissa
495;507;08/2020;Afia Tech;Mohamed Hedi Ben Hamed
496;508;08/2020;SPORTOLOGY;Moez Aousji
496;451;08/2020;SPORTOLOGY;Sabrine Ibrahim
497;769;08/2020;Société Classquiz;Class Quiz Achref Dawahi
497;453;08/2020;Société Classquiz;Omar Trabelsi
497;680;08/2020;Société Classquiz;Haithem Kchaou
498;681;08/2020;Nebulabs;Chehir Dhawedi
500;770;08/2020;Digital GROWUP APPLICATIONS « DGA »;GrowApp Wael Aouididi
501;771;08/2020;Ste Hope Healthcare Solutions;Le Comet  Tarek Mnaffakh
501;630;08/2020;Ste Hope Healthcare Solutions;Mohamed Hedi Achour
501;631;08/2020;Ste Hope Healthcare Solutions;Yosr Naija
502;633;08/2020;THEMAZEGROUP;Karim Zehani
502;634;08/2020;THEMAZEGROUP;Mohamed Wassim Benzarti
502;685;08/2020;THEMAZEGROUP;Khalil Ben Zineb
503;772;08/2020;School Upgrader;School Upgrader
503;686;08/2020;School Upgrader;Oussama Ben Zineb
503;773;08/2020;School Upgrader;Amine Rekhis
504;774;08/2020;STE Industrial FACTOORYA Tech;Mohamed Seifedinne Bouarada
774;1246;08/2021;MSS GROUP;Ottavio Lucifero
775;1247;08/2021;Smart Ecowico Technology;Achraf Zorgati
775;1248;08/2021;Smart Ecowico Technology;Mohamed Amine Chalbi
776;1249;08/2021;T Ū NIQ;Iman Masmoudi
776;1250;08/2021;T Ū NIQ;Takoua Gharbi
777;1251;08/2021;Facstore;Aya Jallali
777;1252;08/2021;Facstore;Jawhar Kobbi
778;1253;08/2021;istishara;Atef Azizi
778;1254;08/2021;istishara;Ibrahim Chouikh
778;1255;08/2021;istishara;Abdelfattah Lahbib
779;1256;08/2021;Tunisia market;Abdelhamid Guinoubi
779;1257;08/2021;Tunisia market;Ahmed Ettoumi
779;1258;08/2021;Tunisia market;Laila Balti
779;1259;08/2021;Tunisia market;Mohamed Amine Bensalem
779;1260;08/2021;Tunisia market;Mohamed Kharrat
780;1261;08/2021;Hayat Tech;Ahmed Yassine Bensalem
780;1262;08/2021;Hayat Tech;Habib Mestiri
780;1263;08/2021;Hayat Tech;Chedhli Hafien
781;1264;08/2021;SkyRanger;Ramzi Bouzaiene
781;1265;08/2021;SkyRanger;Mokhtar Hafien
781;1266;08/2021;SkyRanger;Jihene Chouiref
782;1267;08/2021;Food lab belarabi;Rasha Chwiref
782;1268;08/2021;Food lab belarabi;Marwen Khouaja
783;1269;08/2021;Softbook;Houssem Miled
783;1270;08/2021;Softbook;Hedi Miled
784;1271;08/2021;Bridge Technology;Hafedh Barhoumi
784;1272;08/2021;Bridge Technology;Slim Mahrsi
785;1273;08/2021;EMISERV;Mahdi Truki
785;1274;08/2021;EMISERV;Mohamed Ismail Mesbeh
785;1275;08/2021;EMISERV;Mohamed Amine Jarraya
786;1276;08/2021;BOOSTENO TUNISIE;Maher Tlili
786;1277;08/2021;BOOSTENO TUNISIE;Khalil Cherif
786;1278;08/2021;BOOSTENO TUNISIE;Mohamed salah Nachi
787;1279;08/2021;Signalétique intelligente / Thor System;Malek Redissi
788;1280;08/2021;Learnygo;Samir Zabi
788;1281;08/2021;Learnygo;Mohamed Essid
788;1282;08/2021;Learnygo;Maroua Ben Ali
789;1283;08/2021;Herbéos;Mohamed Yassine Soussi
789;1284;08/2021;Herbéos;Walid Saadaoui
790;1036;08/2021;Taxiora Pub;Khaled Benlatrach
790;1285;08/2021;Taxiora Pub;Youssef Hammami
791;1286;08/2021;The Bridge;Bassem Thabti
792;1287;08/2021;Talasin;Majdi Ben Farhat
793;1288;08/2021;Freeman;Khalil Hamdi
793;1289;08/2021;Freeman;Mohamed Dridi
794;1290;08/2021;ECOclicko;Nissaf Sleymi
794;1291;08/2021;ECOclicko;Maher Zahar
795;1292;08/2021;C'mind;Sabri Barbaria
795;1293;08/2021;C'mind;Sofienne Mallek
796;1294;08/2021;TN Smartbot;Assil Salah
797;1295;08/2021;Birou Suite;Birou Suite
798;1296;08/2021;Lait Espoir;Lait Espoir
1118;1846;08/2022;SmarDac;Jawhar Ben Abdallah
1118;1847;08/2022;SmarDac;Ghassen Alibi
1118;1848;08/2022;SmarDac;Mohamed Aziz Ghorbel
1119;1849;08/2022;Miam!;Chedly Soltana
1119;1850;08/2022;Miam!;Rami Touati
1120;1851;08/2022;HEROI;Taha Ben Abdelmalek
1121;1852;08/2022;Slidzo;Fedi Ben Nejma
1121;1853;08/2022;Slidzo;Mohamed Amine Messaoudi
1122;1854;08/2022;The Vastlight Platform;Seif Islem Messaoudi
1122;1855;08/2022;The Vastlight Platform;Abdel Baset Mrabet
1122;1856;08/2022;The Vastlight Platform;Jawher Thabet
1122;1857;08/2022;The Vastlight Platform;Fakher Bourray
1123;1858;08/2022;Rivezli.tn Elevage des abeilles pour la collecte de leurs venins pour des fins cosmétiques et thérapeutiques;Ghaith Thabet
1123;1859;08/2022;Rivezli.tn Elevage des abeilles pour la collecte de leurs venins pour des fins cosmétiques et thérapeutiques;Moncef Ben Rabia
1123;1860;08/2022;Rivezli.tn Elevage des abeilles pour la collecte de leurs venins pour des fins cosmétiques et thérapeutiques;Chedly Ellijimi
1123;1861;08/2022;Rivezli.tn Elevage des abeilles pour la collecte de leurs venins pour des fins cosmétiques et thérapeutiques;Dheker Hamami
1124;1862;08/2022;Moovin360;Bilel Chebbi
1124;1863;08/2022;Moovin360;Cyrine Atallah
1124;1864;08/2022;Moovin360;Emilio Illc La Peruta
1125;1865;08/2022;Waf Waf House;Ridha Bouasker
1125;1866;08/2022;Waf Waf House;Yusbely Nacary Jimenez Guerra
1125;1867;08/2022;Waf Waf House;Hassine Atallah
1125;1868;08/2022;Waf Waf House;Anouar Abdelkoudous Bouassida
1126;1869;08/2022;Thnity;Amina Garbouj
1126;1870;08/2022;Thnity;Sayma Besbes
1126;1871;08/2022;Thnity;Oussama Dhahri
1127;1872;08/2022;CapsaFood cell pulse;Amine Chortani
1127;1873;08/2022;CapsaFood cell pulse;Hadil Fouli
